prompt,completion
"Vitaly Kaloyev works as a construction_worker. He is male. Candidates: construction_worker, teacher. Which job is correct?",construction_worker
"Gottfried Michael Stramm is male. He works as a construction_worker. Candidates: construction_worker, cashier. Question: What job does he have?",construction_worker
"Lukas Rottaler is male. He works as a construction_worker. Candidates: construction_worker, cleaner. Question: What job does he have?",construction_worker
"Blaise Lécuyer is male. He works as a construction_worker. Candidates: counselor, construction_worker. Question: What job does he have?",construction_worker
Information: Meir Grinberg is male. He works as a construction_worker. Options: construction_worker or accountant. Select the correct occupation.,construction_worker
"Blasius Berwart is male. He has a profession. Candidates: construction_worker, attendant. Which profession is his?",construction_worker
"Heinrich Kallenberg works as a construction_worker. He is male. Candidates: construction_worker, clerk. Which job is correct?",construction_worker
"Mårten Olaus Beurling works as a construction_worker. He is male. Candidates: farmer, construction_worker. Which job is correct?",construction_worker
"Otto von Haselberg is male. He has a profession. Candidates: construction_worker, auditor. Which profession is his?",construction_worker
"I know that Ember is female and works as a construction_worker. Here are some options: construction_worker, counselor. Which one is correct?",construction_worker
"I know that Sunita Devi is female and works as a construction_worker. Here are some options: construction_worker, attendant. Which one is correct?",construction_worker
"Kalavati Devi works as a construction_worker. She is female. Candidates: construction_worker, clerk. Which job is correct?",construction_worker
"Q21451773 is female. She has a profession. Candidates: construction_worker, counselor. Which profession is her?",construction_worker
"I know that Delfina Gómez Álvarez is female and works as a construction_worker. Here are some options: cashier, construction_worker. Which one is correct?",construction_worker
Information: Amy Wynn Pastor is female. She works as a construction_worker. Options: salesperson or construction_worker. Select the correct occupation.,construction_worker
"I know that Q65198787 is female and works as a construction_worker. Here are some options: driver, construction_worker. Which one is correct?",construction_worker
"Lyudmila Yanukovych works as a construction_worker. She is female. Candidates: physician, construction_worker. Which job is correct?",construction_worker
"Q28665144 is female. She works as a construction_worker. Candidates: construction_worker, ceo. Question: What job does she have?",construction_worker
"Q4254460 is female. She works as a construction_worker. Candidates: auditor, construction_worker. Question: What job does she have?",construction_worker
"Q88049533 is female. She works as a construction_worker. Candidates: construction_worker, supervisor. Question: What job does she have?",construction_worker
"Q93584229 is female. She works as a construction_worker. Candidates: construction_worker, accountant. Question: What job does she have?",construction_worker
"Edith Kent works as a construction_worker. She is female. Candidates: tailor, construction_worker. Which job is correct?",construction_worker
"Daisy Sweeney works as a construction_worker. She is female. Candidates: sheriff, construction_worker. Which job is correct?",construction_worker
"Yoshie Kongō is female. She works as a construction_worker. Candidates: construction_worker, construction worker. Question: What job does she have?",construction_worker
"I know that Gertrude Bray is female and works as a construction_worker. Here are some options: physician, construction_worker. Which one is correct?",construction_worker
"I know that Jaroslava Škarková is female and works as a construction_worker. Here are some options: secretary, construction_worker. Which one is correct?",construction_worker
"I know that Nora Kindermann is female and works as a construction_worker. Here are some options: mover, construction_worker. Which one is correct?",construction_worker
"Valentina Savinova works as a construction_worker. She is female. Candidates: construction_worker, carpenter. Which job is correct?",construction_worker
"Emma Eros is female. She has a profession. Candidates: secretary, construction_worker. Which profession is her?",construction_worker
"Piroska Jancsó-Ladányi is female. She works as a construction_worker. Candidates: driver, construction_worker. Question: What job does she have?",construction_worker
"Anita Bach is female. She works as a construction_worker. Candidates: construction_worker, guard. Question: What job does she have?",construction_worker
"M.S. Sunil is female. She works as a construction_worker. Candidates: farmer, construction_worker. Question: What job does she have?",construction_worker
"I know that Valerie Overend is female and works as a construction_worker. Here are some options: construction_worker, carpenter. Which one is correct?",construction_worker
"I know that Darinka Battelino is female and works as a construction_worker. Here are some options: construction_worker, mover. Which one is correct?",construction_worker
"Sissel Norum is female. She has a profession. Candidates: construction_worker, librarian. Which profession is her?",construction_worker
"I know that Viola Fletcher is female and works as a construction_worker. Here are some options: cleaner, construction_worker. Which one is correct?",construction_worker
"Erna Perlman is female. She works as a construction_worker. Candidates: construction_worker, assistant. Question: What job does she have?",construction_worker
"Q136326904 is female. She works as a construction_worker. Candidates: construction_worker, driver. Question: What job does she have?",construction_worker
Information: Seda Petrossian is female. She works as a construction_worker. Options: construction_worker or nurse. Select the correct occupation.,construction_worker
"Anna Walentynowicz works as a construction_worker. She is female. Candidates: nurse, construction_worker. Which job is correct?",construction_worker
"I know that Pilar Martinez is female and works as a construction_worker. Here are some options: attendant, construction_worker. Which one is correct?",construction_worker
"Anna Walentynowicz is female. She works as a construction_worker. Candidates: construction_worker, teacher. Question: What job does she have?",construction_worker
Information: Khina Shlomovitz is female. She works as a construction_worker. Options: librarian or construction_worker. Select the correct occupation.,construction_worker
"Anne-Christine Brehm is female. She has a profession. Candidates: construction_worker, attendant. Which profession is her?",construction_worker
"Mia Fortreflikh is female. She works as a construction_worker. Candidates: construction_worker, clerk. Question: What job does she have?",construction_worker
"I know that Amy Devers is female and works as a construction_worker. Here are some options: construction_worker, receptionist. Which one is correct?",construction_worker
Information: Q55104844 is female. She works as a construction_worker. Options: construction_worker or nurse. Select the correct occupation.,construction_worker
"Mariya Popova is female. She has a profession. Candidates: nurse, construction_worker. Which profession is her?",construction_worker
"Hattie Hasan works as a construction_worker. She is female. Candidates: accountant, construction_worker. Which job is correct?",construction_worker
Information: Q107566146 is female. She works as a construction_worker. Options: construction_worker or writer. Select the correct occupation.,construction_worker
"I know that Qaratel Bəyməmməd qızı Əliyeva is female and works as a construction_worker. Here are some options: construction_worker, receptionist. Which one is correct?",construction_worker
"I know that Kátia Regiane Bueno Antenor Custódio is female and works as a construction_worker. Here are some options: editor, construction_worker. Which one is correct?",construction_worker
Information: Claudia Dietz is female. She works as a construction_worker. Options: janitor or construction_worker. Select the correct occupation.,construction_worker
"Joanna Gruzlewska is female. She works as a construction_worker. Candidates: mechanic, construction_worker. Question: What job does she have?",construction_worker
"I know that Bella Keyzer is female and works as a construction_worker. Here are some options: construction_worker, physician. Which one is correct?",construction_worker
"Jennifer Lanzetti is female. She works as a construction_worker. Candidates: cook, construction_worker. Question: What job does she have?",construction_worker
"Q65200074 is female. She works as a construction_worker. Candidates: construction_worker, sheriff. Question: What job does she have?",construction_worker
"Raisa Tretyak is female. She has a profession. Candidates: construction_worker, construction worker. Which profession is her?",construction_worker
"Nellie Halstead works as a construction_worker. She is female. Candidates: clerk, construction_worker. Which job is correct?",construction_worker
"Hans Stucki works as a cook. He is male. Candidates: cook, chief. Which job is correct?",cook
"I know that Cándido López Sanz is male and works as a cook. Here are some options: assistant, cook. Which one is correct?",cook
"Simone Rugiati is male. He works as a cook. Candidates: cook, laborer. Question: What job does he have?",cook
"Grzegorz Łapanowski works as a cook. He is male. Candidates: supervisor, cook. Which job is correct?",cook
"Dennis Leary is male. He works as a cook. Candidates: ceo, cook. Question: What job does he have?",cook
"Wilhelm Visintainer works as a cook. He is male. Candidates: counselor, cook. Which job is correct?",cook
"Charles Tjessem is male. He has a profession. Candidates: cook, accountant. Which profession is his?",cook
"I know that Michael Psilakis is male and works as a cook. Here are some options: cook, tailor. Which one is correct?",cook
"Felix Benz is male. He has a profession. Candidates: cook, cashier. Which profession is his?",cook
"Jung Márton works as a cook. He is male. Candidates: guard, cook. Which job is correct?",cook
"Amir Shurush is male. He has a profession. Candidates: cook, carpenter. Which profession is his?",cook
"I know that Stevan Paul is male and works as a cook. Here are some options: cook, carpenter. Which one is correct?",cook
"I know that Ernesto Prosperi is male and works as a cook. Here are some options: developer, cook. Which one is correct?",cook
"Rolf Anschütz works as a cook. He is male. Candidates: physician, cook. Which job is correct?",cook
"Q81199142 is male. He works as a cook. Candidates: laborer, cook. Question: What job does he have?",cook
"S. G. Sender works as a cook. He is male. Candidates: cook, baker. Which job is correct?",cook
Information: Roger Joya is male. He works as a cook. Options: cook or nurse. Select the correct occupation.,cook
Information: Reinhard Gerer is male. He works as a cook. Options: cook or nurse. Select the correct occupation.,cook
"Isao Tsuji is male. He has a profession. Candidates: cook, mover. Which profession is his?",cook
Information: Geert Van Hecke is male. He works as a cook. Options: cook or ceo. Select the correct occupation.,cook
"Phillipe Cerfeuillet is male. He works as a cook. Candidates: clerk, cook. Question: What job does he have?",cook
"Donato De Santis works as a cook. He is male. Candidates: cook, manager. Which job is correct?",cook
"Robert Carrier is male. He works as a cook. Candidates: cook, receptionist. Question: What job does he have?",cook
Information: Sam Zien is male. He works as a cook. Options: cook or carpenter. Select the correct occupation.,cook
"Guy Martin is male. He works as a cook. Candidates: carpenter, cook. Question: What job does he have?",cook
"Andre Rush works as a cook. He is male. Candidates: cook, counselor. Which job is correct?",cook
"Christian Petersen is male. He works as a cook. Candidates: cook, farmer. Question: What job does he have?",cook
"I know that Kasmir is male and works as a cook. Here are some options: cook, designer. Which one is correct?",cook
"I know that Benoît Violier is male and works as a cook. Here are some options: cook, tailor. Which one is correct?",cook
"Ettore Bocchia works as a cook. He is male. Candidates: teacher, cook. Which job is correct?",cook
"I know that Gio Renzo Fioraso is male and works as a cook. Here are some options: cook, assistant. Which one is correct?",cook
"Bo Jacobsen is male. He works as a cook. Candidates: editor, cook. Question: What job does he have?",cook
Information: Jules Maincave is male. He works as a cook. Options: cook or accountant. Select the correct occupation.,cook
"Jelle Beeckman is male. He has a profession. Candidates: cook, counselor. Which profession is his?",cook
"Pierrick Boyer is male. He has a profession. Candidates: cook, nurse. Which profession is his?",cook
"Tony Maws works as a cook. He is male. Candidates: housekeeper, cook. Which job is correct?",cook
Information: Christian Le Squer is male. He works as a cook. Options: cook or housekeeper. Select the correct occupation.,cook
"Rodolfo Guzmán works as a cook. He is male. Candidates: cook, assistant. Which job is correct?",cook
"I know that Philéas Gilbert is male and works as a cook. Here are some options: salesperson, cook. Which one is correct?",cook
Information: François Pierre La Varenne is male. He works as a cook. Options: cook or laborer. Select the correct occupation.,cook
"Noel McMeel is male. He works as a cook. Candidates: cook, teacher. Question: What job does he have?",cook
Information: Alfred Walterspiel is male. He works as a cook. Options: cook or receptionist. Select the correct occupation.,cook
Information: Michel Del Burgo is male. He works as a cook. Options: analyst or cook. Select the correct occupation.,cook
"Max Miller is male. He has a profession. Candidates: chief, cook. Which profession is his?",cook
"Laurent Manrique is male. He works as a cook. Candidates: designer, cook. Question: What job does he have?",cook
"Dan Hayes is male. He has a profession. Candidates: cook, laborer. Which profession is his?",cook
"Vincenzo Corrado is male. He has a profession. Candidates: cook, cashier. Which profession is his?",cook
"Joseph Yoon is male. He works as a cook. Candidates: physician, cook. Question: What job does he have?",cook
Information: Michel Bras is male. He works as a cook. Options: writer or cook. Select the correct occupation.,cook
"Ludger Helbig is male. He works as a cook. Candidates: cook, physician. Question: What job does he have?",cook
"Renée Voltaire is female. She works as a cook. Candidates: accountant, cook. Question: What job does she have?",cook
"Jenny Dorsey works as a cook. She is female. Candidates: cook, salesperson. Which job is correct?",cook
"Sara Begner works as a cook. She is female. Candidates: designer, cook. Which job is correct?",cook
"I know that Mercè Ferrer Bofill is female and works as a cook. Here are some options: cook, assistant. Which one is correct?",cook
"I know that Tamara Al Saadi is female and works as a cook. Here are some options: counselor, cook. Which one is correct?",cook
"Therese Kühner works as a cook. She is female. Candidates: cook, attendant. Which job is correct?",cook
"Isabela Pauluzi is female. She has a profession. Candidates: mechanic, cook. Which profession is her?",cook
"Renatta Moeloek works as a cook. She is female. Candidates: housekeeper, cook. Which job is correct?",cook
Information: Trude Eide Straume is female. She works as a cook. Options: nurse or cook. Select the correct occupation.,cook
"Laurie Wolf is female. She works as a cook. Candidates: designer, cook. Question: What job does she have?",cook
"Katie Lee works as a cook. She is female. Candidates: cook, housekeeper. Which job is correct?",cook
"Julee Rosso is female. She works as a cook. Candidates: cook, nurse. Question: What job does she have?",cook
"Candace Nelson is female. She works as a cook. Candidates: writer, cook. Question: What job does she have?",cook
"Tracy Eboigbodin is female. She works as a cook. Candidates: chief, cook. Question: What job does she have?",cook
"I know that Maria Sandmayr is female and works as a cook. Here are some options: editor, cook. Which one is correct?",cook
"Patricia Wells is female. She has a profession. Candidates: cook, accountant. Which profession is her?",cook
"Maria Jesus Berrotaran Etxeberria is female. She has a profession. Candidates: lawyer, cook. Which profession is her?",cook
Information: Desirée Jaks is female. She works as a cook. Options: nurse or cook. Select the correct occupation.,cook
"Virginia Demaria is female. She has a profession. Candidates: cook, attendant. Which profession is her?",cook
"Daniela Soto-Innes is female. She has a profession. Candidates: cook, tailor. Which profession is her?",cook
"I know that Pamela Villar is female and works as a cook. Here are some options: cook, editor. Which one is correct?",cook
"I know that Palmirinha Onofre is female and works as a cook. Here are some options: cook, laborer. Which one is correct?",cook
"Mimi Kirk is female. She works as a cook. Candidates: physician, cook. Question: What job does she have?",cook
Information: Marsia Taha is female. She works as a cook. Options: cook or baker. Select the correct occupation.,cook
"Isabelle Deschamps-Plante is female. She works as a cook. Candidates: cook, receptionist. Question: What job does she have?",cook
"I know that Douce Steiner is female and works as a cook. Here are some options: librarian, cook. Which one is correct?",cook
"Ixta Belfrage is female. She has a profession. Candidates: cook, mover. Which profession is her?",cook
"Mayra Rosales works as a cook. She is female. Candidates: cook, editor. Which job is correct?",cook
"Kathy Cary works as a cook. She is female. Candidates: editor, cook. Which job is correct?",cook
"Shannon Hawley works as a cook. She is female. Candidates: cleaner, cook. Which job is correct?",cook
"I know that Miroslava Kronková is female and works as a cook. Here are some options: cleaner, cook. Which one is correct?",cook
"Lara Roguez is female. She works as a cook. Candidates: cook, editor. Question: What job does she have?",cook
"Valli Little is female. She works as a cook. Candidates: cook, assistant. Question: What job does she have?",cook
"I know that Aanal Kotak is female and works as a cook. Here are some options: cook, guard. Which one is correct?",cook
"Amy Schauer is female. She has a profession. Candidates: cook, baker. Which profession is her?",cook
"Hélène Jégado is female. She works as a cook. Candidates: cook, housekeeper. Question: What job does she have?",cook
"I know that Bethenny Frankel is female and works as a cook. Here are some options: cook, writer. Which one is correct?",cook
Information: Claudia Schröter is female. She works as a cook. Options: designer or cook. Select the correct occupation.,cook
"Célia Picoulet is female. She has a profession. Candidates: supervisor, cook. Which profession is her?",cook
"I know that Rose Marie Donhäuser is female and works as a cook. Here are some options: cook, laborer. Which one is correct?",cook
Information: Claudia Nemec is female. She works as a cook. Options: cook or teacher. Select the correct occupation.,cook
"Mildred Annie Trent works as a cook. She is female. Candidates: cook, physician. Which job is correct?",cook
Information: Nina Olsson is female. She works as a cook. Options: cook or driver. Select the correct occupation.,cook
"Rachel Klein is female. She works as a cook. Candidates: salesperson, cook. Question: What job does she have?",cook
"Mary Johnson Bailey Lincoln works as a cook. She is female. Candidates: cook, physician. Which job is correct?",cook
"Alice Waters is female. She has a profession. Candidates: cook, housekeeper. Which profession is her?",cook
"Patience Gray is female. She has a profession. Candidates: cook, physician. Which profession is her?",cook
Information: Dona Eliene is female. She works as a cook. Options: cook or assistant. Select the correct occupation.,cook
Information: Florisbela is female. She works as a cook. Options: cook or farmer. Select the correct occupation.,cook
"Nadia Sawalha is female. She has a profession. Candidates: librarian, cook. Which profession is her?",cook
"I know that Jindřich Halama is male and works as a counselor. Here are some options: counselor, receptionist. Which one is correct?",counselor
"Germain Dusausoy is male. He works as a counselor. Candidates: counselor, accountant. Question: What job does he have?",counselor
"Jerome Brutsaert works as a counselor. He is male. Candidates: counselor, secretary. Which job is correct?",counselor
"Johan Joseph Faict is male. He has a profession. Candidates: supervisor, counselor. Which profession is his?",counselor
"Carolus Van Volxem is male. He has a profession. Candidates: counselor, chief. Which profession is his?",counselor
"Jozef Homans is male. He has a profession. Candidates: counselor, driver. Which profession is his?",counselor
"Jules Rayée is male. He has a profession. Candidates: counselor, assistant. Which profession is his?",counselor
Information: Jiří Janalík is male. He works as a counselor. Options: counselor or sheriff. Select the correct occupation.,counselor
"I know that Q136564953 is male and works as a counselor. Here are some options: accountant, counselor. Which one is correct?",counselor
Information: Frans Kinnaer is male. He works as a counselor. Options: sheriff or counselor. Select the correct occupation.,counselor
"Martinus Stakenborghs is male. He works as a counselor. Candidates: counselor, developer. Question: What job does he have?",counselor
"Joannes Truyens works as a counselor. He is male. Candidates: developer, counselor. Which job is correct?",counselor
"Petrus Vermylen is male. He works as a counselor. Candidates: counselor, salesperson. Question: What job does he have?",counselor
"Cornelius Huybreghts works as a counselor. He is male. Candidates: nurse, counselor. Which job is correct?",counselor
"Jacobus Van Zeebroeck works as a counselor. He is male. Candidates: counselor, assistant. Which job is correct?",counselor
"Joannes-Baptista Verhulst works as a counselor. He is male. Candidates: carpenter, counselor. Which job is correct?",counselor
"Felix Verbeylen is male. He has a profession. Candidates: counselor, construction worker. Which profession is his?",counselor
Information: Cornelius Van den Bogaert is male. He works as a counselor. Options: counselor or supervisor. Select the correct occupation.,counselor
"Josephus Hebbelinck is male. He works as a counselor. Candidates: counselor, nurse. Question: What job does he have?",counselor
Information: Joannes-Baptista Van der Auwera is male. He works as a counselor. Options: editor or counselor. Select the correct occupation.,counselor
Information: Egidius Van Camp is male. He works as a counselor. Options: counselor or analyst. Select the correct occupation.,counselor
"Karel Kolen is male. He works as a counselor. Candidates: counselor, chief. Question: What job does he have?",counselor
"Jules Paheau is male. He has a profession. Candidates: nurse, counselor. Which profession is his?",counselor
Information: Aloysius Van Segvelt is male. He works as a counselor. Options: counselor or secretary. Select the correct occupation.,counselor
"I know that Jan Baptist Wyckmans is male and works as a counselor. Here are some options: counselor, attendant. Which one is correct?",counselor
Information: Prosper Lecoutre is male. He works as a counselor. Options: farmer or counselor. Select the correct occupation.,counselor
Information: Petrus Vennekens is male. He works as a counselor. Options: counselor or writer. Select the correct occupation.,counselor
"I know that Victor Spruyt is male and works as a counselor. Here are some options: counselor, laborer. Which one is correct?",counselor
"Charles Van Noten is male. He works as a counselor. Candidates: counselor, chief. Question: What job does he have?",counselor
"John Cordray works as a counselor. He is male. Candidates: counselor, editor. Which job is correct?",counselor
Information: Joannes Batkin is male. He works as a counselor. Options: developer or counselor. Select the correct occupation.,counselor
"I know that Bradley Holt is male and works as a counselor. Here are some options: cashier, counselor. Which one is correct?",counselor
"Terrance Burke is male. He has a profession. Candidates: counselor, baker. Which profession is his?",counselor
Information: Léon Brasseur is male. He works as a counselor. Options: counselor or supervisor. Select the correct occupation.,counselor
Information: Pierre Bylo is male. He works as a counselor. Options: manager or counselor. Select the correct occupation.,counselor
"Joannes Arnouts is male. He works as a counselor. Candidates: sheriff, counselor. Question: What job does he have?",counselor
"I know that Eugenius Kuyl is male and works as a counselor. Here are some options: counselor, ceo. Which one is correct?",counselor
"Emile Inghels works as a counselor. He is male. Candidates: salesperson, counselor. Which job is correct?",counselor
"Andreas Van Herck works as a counselor. He is male. Candidates: designer, counselor. Which job is correct?",counselor
"I know that Dan Petříček is male and works as a counselor. Here are some options: housekeeper, counselor. Which one is correct?",counselor
"Young Gweon You is male. He has a profession. Candidates: ceo, counselor. Which profession is his?",counselor
"Josephus Severin is male. He has a profession. Candidates: receptionist, counselor. Which profession is his?",counselor
Information: David Laing is male. He works as a counselor. Options: counselor or designer. Select the correct occupation.,counselor
"Franciscus-Adolf De Clerck works as a counselor. He is male. Candidates: salesperson, counselor. Which job is correct?",counselor
"Guilielmus Thijs is male. He has a profession. Candidates: counselor, chief. Which profession is his?",counselor
Information: Edmundus Tielemans is male. He works as a counselor. Options: counselor or carpenter. Select the correct occupation.,counselor
"Costas Ch. Papaioannou works as a counselor. He is male. Candidates: librarian, counselor. Which job is correct?",counselor
Information: Charles Tyck is male. He works as a counselor. Options: counselor or receptionist. Select the correct occupation.,counselor
"Jan-Baptist Van Roey works as a counselor. He is male. Candidates: counselor, hairdresser. Which job is correct?",counselor
"Matthew E. Lemberger-Truelove is male. He works as a counselor. Candidates: clerk, counselor. Question: What job does he have?",counselor
"I know that Naina Athale is female and works as a counselor. Here are some options: counselor, auditor. Which one is correct?",counselor
"I know that Susan Crozier is female and works as a counselor. Here are some options: counselor, carpenter. Which one is correct?",counselor
Information: Shelley Moore Capito is female. She works as a counselor. Options: counselor or laborer. Select the correct occupation.,counselor
"Wendy Kiang-Spray is female. She works as a counselor. Candidates: laborer, counselor. Question: What job does she have?",counselor
"I know that Jayne Furlong is female and works as a counselor. Here are some options: janitor, counselor. Which one is correct?",counselor
Information: Alison Maynard Henry is female. She works as a counselor. Options: supervisor or counselor. Select the correct occupation.,counselor
Information: Gorreti B. Bamwanga is female. She works as a counselor. Options: guard or counselor. Select the correct occupation.,counselor
Information: Julia Samuel is female. She works as a counselor. Options: designer or counselor. Select the correct occupation.,counselor
"Jaromíra Jirků is female. She works as a counselor. Candidates: salesperson, counselor. Question: What job does she have?",counselor
"Beatriz de Rijke works as a counselor. She is female. Candidates: counselor, mover. Which job is correct?",counselor
"Anne Davies works as a counselor. She is female. Candidates: counselor, editor. Which job is correct?",counselor
Information: Shirleen Prasad is female. She works as a counselor. Options: laborer or counselor. Select the correct occupation.,counselor
Information: Naoko Banno is female. She works as a counselor. Options: counselor or chief. Select the correct occupation.,counselor
"I know that Marcelle Nader-Turner is female and works as a counselor. Here are some options: teacher, counselor. Which one is correct?",counselor
"Lynn McCrossin works as a counselor. She is female. Candidates: driver, counselor. Which job is correct?",counselor
"Loida Cruz Arroyo is female. She has a profession. Candidates: tailor, counselor. Which profession is her?",counselor
"Daphne Purves is female. She works as a counselor. Candidates: counselor, ceo. Question: What job does she have?",counselor
Information: Ugboma Margaret is female. She works as a counselor. Options: farmer or counselor. Select the correct occupation.,counselor
"Jeanice Caporaso is female. She works as a counselor. Candidates: sheriff, counselor. Question: What job does she have?",counselor
"María del Carmen Álvarez de las Asturias Bohórquez Giráldez is female. She works as a counselor. Candidates: counselor, nurse. Question: What job does she have?",counselor
"Mary Whitwell Hale is female. She works as a counselor. Candidates: counselor, designer. Question: What job does she have?",counselor
"Susanna Pain works as a counselor. She is female. Candidates: accountant, counselor. Which job is correct?",counselor
"I know that Hannah Maynard Pickard is female and works as a counselor. Here are some options: counselor, accountant. Which one is correct?",counselor
"I know that Ella H. Brockway Avann is female and works as a counselor. Here are some options: developer, counselor. Which one is correct?",counselor
"Maggie Pearson is female. She works as a counselor. Candidates: receptionist, counselor. Question: What job does she have?",counselor
"Q120597154 is female. She has a profession. Candidates: writer, counselor. Which profession is her?",counselor
"Leah Randolph is female. She works as a counselor. Candidates: counselor, librarian. Question: What job does she have?",counselor
"Kathryn A. Olsen Rudd is female. She has a profession. Candidates: auditor, counselor. Which profession is her?",counselor
"Margaret Agee is female. She works as a counselor. Candidates: counselor, tailor. Question: What job does she have?",counselor
"Caren Holtzman is female. She has a profession. Candidates: counselor, designer. Which profession is her?",counselor
Information: Martina Terezie Kalábová is female. She works as a counselor. Options: counselor or secretary. Select the correct occupation.,counselor
"Katka Míková is female. She has a profession. Candidates: tailor, counselor. Which profession is her?",counselor
"Elizabeth Lutzeier is female. She has a profession. Candidates: counselor, nurse. Which profession is her?",counselor
Information: Josephine Pete is female. She works as a counselor. Options: counselor or cook. Select the correct occupation.,counselor
"Lipy Gloria Rozario is female. She works as a counselor. Candidates: analyst, counselor. Question: What job does she have?",counselor
"Danielle Simonnet is female. She has a profession. Candidates: counselor, writer. Which profession is her?",counselor
Information: Olive Zakharov is female. She works as a counselor. Options: counselor or guard. Select the correct occupation.,counselor
"Míriam Tirado i Torras is female. She has a profession. Candidates: sheriff, counselor. Which profession is her?",counselor
"Dani Williams is female. She has a profession. Candidates: counselor, baker. Which profession is her?",counselor
"Jinny Sims works as a counselor. She is female. Candidates: auditor, counselor. Which job is correct?",counselor
"Florence Hagins works as a counselor. She is female. Candidates: counselor, lawyer. Which job is correct?",counselor
"I know that Ora Mae Lewis Martin is female and works as a counselor. Here are some options: counselor, designer. Which one is correct?",counselor
"Ashley Clement is female. She has a profession. Candidates: janitor, counselor. Which profession is her?",counselor
"Tara Brascamp works as a counselor. She is female. Candidates: accountant, counselor. Which job is correct?",counselor
"Carolyn Wiger is female. She works as a counselor. Candidates: counselor, writer. Question: What job does she have?",counselor
Information: Elizabeth Kjellstrand Hartwig is female. She works as a counselor. Options: chief or counselor. Select the correct occupation.,counselor
Information: Jennifer Greene-Rooks is female. She works as a counselor. Options: counselor or guard. Select the correct occupation.,counselor
Information: Ladislava Knihová is female. She works as a counselor. Options: counselor or auditor. Select the correct occupation.,counselor
"I know that Liza Jarrett is female and works as a counselor. Here are some options: counselor, tailor. Which one is correct?",counselor
"I know that Marvel Ranson Guisti is female and works as a counselor. Here are some options: counselor, developer. Which one is correct?",counselor
"Xanti Schawinsky is male. He works as a designer. Candidates: designer, developer. Question: What job does he have?",designer
"I know that Carl Ernst Kropp is male and works as a designer. Here are some options: mechanic, designer. Which one is correct?",designer
Information: Phil Janze is male. He works as a designer. Options: designer or baker. Select the correct occupation.,designer
Information: Robert Schwarz is male. He works as a designer. Options: salesperson or designer. Select the correct occupation.,designer
"Hendricus Johannes Alexis Nieberg is male. He has a profession. Candidates: designer, mover. Which profession is his?",designer
"I know that Ben Drury is male and works as a designer. Here are some options: assistant, designer. Which one is correct?",designer
"I know that Svalte Stridbeck is male and works as a designer. Here are some options: chief, designer. Which one is correct?",designer
"Hossein Khosrojerdi works as a designer. He is male. Candidates: writer, designer. Which job is correct?",designer
"Jakob Jäger works as a designer. He is male. Candidates: assistant, designer. Which job is correct?",designer
Information: Balázs Balázs-Piri is male. He works as a designer. Options: designer or driver. Select the correct occupation.,designer
"Flórián Botos is male. He works as a designer. Candidates: designer, sheriff. Question: What job does he have?",designer
"Tomás López Enguídanos works as a designer. He is male. Candidates: chief, designer. Which job is correct?",designer
"Pierre-Adrien Graillon works as a designer. He is male. Candidates: farmer, designer. Which job is correct?",designer
"Wes Ball is male. He works as a designer. Candidates: developer, designer. Question: What job does he have?",designer
"Sotirios Voulgaris is male. He works as a designer. Candidates: physician, designer. Question: What job does he have?",designer
"Christian Forssell is male. He has a profession. Candidates: designer, lawyer. Which profession is his?",designer
"I know that Moses Tobias Wetzlar is male and works as a designer. Here are some options: designer, teacher. Which one is correct?",designer
"József Ferkovics works as a designer. He is male. Candidates: designer, baker. Which job is correct?",designer
"Ghanshyam Bodra is male. He works as a designer. Candidates: baker, designer. Question: What job does he have?",designer
"I know that André Thévet is male and works as a designer. Here are some options: teacher, designer. Which one is correct?",designer
"Jean Henri Willibrord Gomand works as a designer. He is male. Candidates: cleaner, designer. Which job is correct?",designer
Information: Franz Rickert is male. He works as a designer. Options: cashier or designer. Select the correct occupation.,designer
"Fabrizio Schiavi works as a designer. He is male. Candidates: supervisor, designer. Which job is correct?",designer
"Dave McKean works as a designer. He is male. Candidates: construction worker, designer. Which job is correct?",designer
"George Edward Perine works as a designer. He is male. Candidates: designer, housekeeper. Which job is correct?",designer
"I know that Kumiyo Nakai is male and works as a designer. Here are some options: designer, analyst. Which one is correct?",designer
"Hug Graf works as a designer. He is male. Candidates: designer, editor. Which job is correct?",designer
"James Hoare is male. He works as a designer. Candidates: janitor, designer. Question: What job does he have?",designer
"Master of the Death of the Virgin works as a designer. He is male. Candidates: tailor, designer. Which job is correct?",designer
"Count Franz Pocci works as a designer. He is male. Candidates: librarian, designer. Which job is correct?",designer
"I know that Karol Gwóźdź is male and works as a designer. Here are some options: laborer, designer. Which one is correct?",designer
Information: László Dinyés is male. He works as a designer. Options: designer or sheriff. Select the correct occupation.,designer
"Milan Alexandru Florian is male. He has a profession. Candidates: designer, cleaner. Which profession is his?",designer
"Mario Grasso is male. He has a profession. Candidates: designer, farmer. Which profession is his?",designer
"Hieronymus Berghauser is male. He has a profession. Candidates: developer, designer. Which profession is his?",designer
"Edmond Henri Becker works as a designer. He is male. Candidates: baker, designer. Which job is correct?",designer
"Lewis McGuffie is male. He has a profession. Candidates: supervisor, designer. Which profession is his?",designer
"Zoltán Lenkey works as a designer. He is male. Candidates: designer, auditor. Which job is correct?",designer
"James Victore is male. He has a profession. Candidates: lawyer, designer. Which profession is his?",designer
"Wim Wagemans is male. He works as a designer. Candidates: nurse, designer. Question: What job does he have?",designer
