prompt,completion
"I know that Daniel Patterson is male and works as a cook. Here are some options: construction worker, cook. Which one is correct?",cook
Information: Peter Knogl is male. He works as a cook. Options: cook or counselor. Select the correct occupation.,cook
"I know that Reimar Fröbel is male and works as a cook. Here are some options: mechanic, cook. Which one is correct?",cook
"Antonello Colonna is male. He works as a cook. Candidates: mechanic, cook. Question: What job does he have?",cook
"Michael Tusk is male. He works as a cook. Candidates: librarian, cook. Question: What job does he have?",cook
"Hugo Roellinger works as a cook. He is male. Candidates: secretary, cook. Which job is correct?",cook
"Max Hardy is male. He has a profession. Candidates: construction worker, cook. Which profession is his?",cook
Information: Georg Waltenburg is male. He works as a cook. Options: cook or clerk. Select the correct occupation.,cook
"Yury Rozhkov is male. He works as a cook. Candidates: cook, laborer. Question: What job does he have?",cook
"I know that Roland Van Heers is male and works as a cook. Here are some options: developer, cook. Which one is correct?",cook
"Andreas Schweiger is male. He works as a cook. Candidates: cook, designer. Question: What job does he have?",cook
"I know that Dominick Cerrone is male and works as a cook. Here are some options: clerk, cook. Which one is correct?",cook
"Ernst Karl Schassberger is male. He has a profession. Candidates: cook, mover. Which profession is his?",cook
"Patrick Jeffroy works as a cook. He is male. Candidates: analyst, cook. Which job is correct?",cook
"Ricard Camarena is male. He has a profession. Candidates: cook, carpenter. Which profession is his?",cook
"Otto Peitz is male. He has a profession. Candidates: cook, janitor. Which profession is his?",cook
"Sam Talbot is male. He has a profession. Candidates: receptionist, cook. Which profession is his?",cook
"I know that Benjamin Parth is male and works as a cook. Here are some options: cook, designer. Which one is correct?",cook
"I know that David Skokan is male and works as a cook. Here are some options: chief, cook. Which one is correct?",cook
Information: Joseph Rostang is male. He works as a cook. Options: cook or cashier. Select the correct occupation.,cook
"Kevin Bludso is male. He works as a cook. Candidates: supervisor, cook. Question: What job does he have?",cook
"Léonard Trierweiler is male. He has a profession. Candidates: cook, secretary. Which profession is his?",cook
"Pierre Thiam is male. He works as a cook. Candidates: analyst, cook. Question: What job does he have?",cook
"I know that Roman Herold is male and works as a cook. Here are some options: cook, auditor. Which one is correct?",cook
Information: Tristan Brandt is male. He works as a cook. Options: cook or nurse. Select the correct occupation.,cook
Information: Yoshihiro Narisawa is male. He works as a cook. Options: cook or sheriff. Select the correct occupation.,cook
"Gino D'Acampo is male. He works as a cook. Candidates: physician, cook. Question: What job does he have?",cook
"Yasushi Okikura is male. He has a profession. Candidates: cook, tailor. Which profession is his?",cook
Information: Wilhelm Weitendorf is male. He works as a cook. Options: cook or mover. Select the correct occupation.,cook
"I know that Alfredo Russo is male and works as a cook. Here are some options: cook, chief. Which one is correct?",cook
"Antonio Bachour is male. He has a profession. Candidates: baker, cook. Which profession is his?",cook
Information: Eduard Sacher is male. He works as a cook. Options: driver or cook. Select the correct occupation.,cook
"I know that Chris Hastings is male and works as a cook. Here are some options: lawyer, cook. Which one is correct?",cook
"James Briscione works as a cook. He is male. Candidates: cook, laborer. Which job is correct?",cook
"Takashi Kinoshita is male. He has a profession. Candidates: construction worker, cook. Which profession is his?",cook
Information: Peter Kump is male. He works as a cook. Options: farmer or cook. Select the correct occupation.,cook
"William Poon is male. He works as a cook. Candidates: cook, receptionist. Question: What job does he have?",cook
"I know that Bernardo Otto Semadeni is male and works as a cook. Here are some options: secretary, cook. Which one is correct?",cook
Information: Andrei Kouspits is male. He works as a cook. Options: cook or tailor. Select the correct occupation.,cook
"I know that Marcus Wareing is male and works as a cook. Here are some options: ceo, cook. Which one is correct?",cook
"I know that Ramón Díaz García is male and works as a cook. Here are some options: cook, editor. Which one is correct?",cook
"André Soltner is male. He works as a cook. Candidates: physician, cook. Question: What job does he have?",cook
"Suhaidi Jamaan works as a cook. He is male. Candidates: cook, housekeeper. Which job is correct?",cook
"Frédéric Coiffé is male. He has a profession. Candidates: cook, teacher. Which profession is his?",cook
"Heinz Reitbauer works as a cook. He is male. Candidates: mover, cook. Which job is correct?",cook
"I know that Gérard Rabaey is male and works as a cook. Here are some options: designer, cook. Which one is correct?",cook
"Vojtěch Kadera is male. He has a profession. Candidates: cook, librarian. Which profession is his?",cook
"Gino Molinari Negrete works as a cook. He is male. Candidates: mechanic, cook. Which job is correct?",cook
"Markus Maulavirta works as a cook. He is male. Candidates: cook, accountant. Which job is correct?",cook
"I know that Henri Bach is male and works as a cook. Here are some options: salesperson, cook. Which one is correct?",cook
"Herman Marth works as a cook. He is male. Candidates: cook, mover. Which job is correct?",cook
Information: David Emge is male. He works as a cook. Options: auditor or cook. Select the correct occupation.,cook
"Luciano Mazzetti works as a cook. He is male. Candidates: mover, cook. Which job is correct?",cook
"Shinnosuke Ishikawa is male. He has a profession. Candidates: counselor, cook. Which profession is his?",cook
Information: Jérôme Bocuse is male. He works as a cook. Options: librarian or cook. Select the correct occupation.,cook
"Nils Henkel is male. He has a profession. Candidates: housekeeper, cook. Which profession is his?",cook
"Ben O'Donoghue works as a cook. He is male. Candidates: cook, counselor. Which job is correct?",cook
"Christopher Trotter is male. He has a profession. Candidates: cook, baker. Which profession is his?",cook
Information: Action Bronson is male. He works as a cook. Options: nurse or cook. Select the correct occupation.,cook
"Michael Colameco works as a cook. He is male. Candidates: cook, construction worker. Which job is correct?",cook
"Richard Coutanceau works as a cook. He is male. Candidates: writer, cook. Which job is correct?",cook
"Josep Roca i Fontané works as a cook. He is male. Candidates: accountant, cook. Which job is correct?",cook
"I know that Roger Vergé is male and works as a cook. Here are some options: developer, cook. Which one is correct?",cook
"Q133259197 is male. He has a profession. Candidates: nurse, cook. Which profession is his?",cook
"I know that John Chacartegui is male and works as a cook. Here are some options: receptionist, cook. Which one is correct?",cook
"Peter Ciuffa is male. He works as a cook. Candidates: cook, developer. Question: What job does he have?",cook
"Pietro Leemann works as a cook. He is male. Candidates: nurse, cook. Which job is correct?",cook
Information: otomatu Nishi is male. He works as a cook. Options: lawyer or cook. Select the correct occupation.,cook
"Renée Voltaire is female. She has a profession. Candidates: cook, accountant. Which profession is her?",cook
"Jenny Dorsey works as a cook. She is female. Candidates: chief, cook. Which job is correct?",cook
"Sara Begner works as a cook. She is female. Candidates: cook, housekeeper. Which job is correct?",cook
Information: Mercè Ferrer Bofill is female. She works as a cook. Options: janitor or cook. Select the correct occupation.,cook
"I know that Tamara Al Saadi is female and works as a cook. Here are some options: cook, physician. Which one is correct?",cook
"Therese Kühner works as a cook. She is female. Candidates: cook, manager. Which job is correct?",cook
Information: Isabela Pauluzi is female. She works as a cook. Options: farmer or cook. Select the correct occupation.,cook
"I know that Renatta Moeloek is female and works as a cook. Here are some options: cook, editor. Which one is correct?",cook
"I know that Trude Eide Straume is female and works as a cook. Here are some options: cook, baker. Which one is correct?",cook
"I know that Laurie Wolf is female and works as a cook. Here are some options: cook, hairdresser. Which one is correct?",cook
"I know that Katie Lee is female and works as a cook. Here are some options: cook, driver. Which one is correct?",cook
"Julee Rosso is female. She has a profession. Candidates: manager, cook. Which profession is her?",cook
Information: Candace Nelson is female. She works as a cook. Options: cook or analyst. Select the correct occupation.,cook
Information: Tracy Eboigbodin is female. She works as a cook. Options: cook or auditor. Select the correct occupation.,cook
"Maria Sandmayr is female. She works as a cook. Candidates: cashier, cook. Question: What job does she have?",cook
Information: Patricia Wells is female. She works as a cook. Options: farmer or cook. Select the correct occupation.,cook
"Maria Jesus Berrotaran Etxeberria is female. She works as a cook. Candidates: guard, cook. Question: What job does she have?",cook
Information: Desirée Jaks is female. She works as a cook. Options: teacher or cook. Select the correct occupation.,cook
"Virginia Demaria is female. She works as a cook. Candidates: counselor, cook. Question: What job does she have?",cook
"Daniela Soto-Innes is female. She has a profession. Candidates: ceo, cook. Which profession is her?",cook
"I know that Pamela Villar is female and works as a cook. Here are some options: assistant, cook. Which one is correct?",cook
"Palmirinha Onofre is female. She works as a cook. Candidates: cook, attendant. Question: What job does she have?",cook
Information: Mimi Kirk is female. She works as a cook. Options: assistant or cook. Select the correct occupation.,cook
"I know that Marsia Taha is female and works as a cook. Here are some options: carpenter, cook. Which one is correct?",cook
"Isabelle Deschamps-Plante is female. She works as a cook. Candidates: cook, mechanic. Question: What job does she have?",cook
"Douce Steiner is female. She works as a cook. Candidates: cook, designer. Question: What job does she have?",cook
"Ixta Belfrage is female. She works as a cook. Candidates: baker, cook. Question: What job does she have?",cook
Information: Mayra Rosales is female. She works as a cook. Options: writer or cook. Select the correct occupation.,cook
Information: Kathy Cary is female. She works as a cook. Options: cashier or cook. Select the correct occupation.,cook
Information: Shannon Hawley is female. She works as a cook. Options: hairdresser or cook. Select the correct occupation.,cook
"Miroslava Kronková is female. She has a profession. Candidates: cook, auditor. Which profession is her?",cook
Information: Lara Roguez is female. She works as a cook. Options: cleaner or cook. Select the correct occupation.,cook
"Valli Little is female. She has a profession. Candidates: cook, writer. Which profession is her?",cook
"Aanal Kotak is female. She has a profession. Candidates: guard, cook. Which profession is her?",cook
Information: Amy Schauer is female. She works as a cook. Options: cook or baker. Select the correct occupation.,cook
"Hélène Jégado is female. She works as a cook. Candidates: cook, salesperson. Question: What job does she have?",cook
"Bethenny Frankel is female. She has a profession. Candidates: cook, cashier. Which profession is her?",cook
Information: Claudia Schröter is female. She works as a cook. Options: cook or secretary. Select the correct occupation.,cook
"Célia Picoulet is female. She works as a cook. Candidates: analyst, cook. Question: What job does she have?",cook
"Rose Marie Donhäuser is female. She works as a cook. Candidates: tailor, cook. Question: What job does she have?",cook
"Claudia Nemec is female. She works as a cook. Candidates: ceo, cook. Question: What job does she have?",cook
"I know that Mildred Annie Trent is female and works as a cook. Here are some options: cook, designer. Which one is correct?",cook
"I know that Nina Olsson is female and works as a cook. Here are some options: analyst, cook. Which one is correct?",cook
"Rachel Klein is female. She has a profession. Candidates: cook, ceo. Which profession is her?",cook
"Mary Johnson Bailey Lincoln is female. She has a profession. Candidates: cook, physician. Which profession is her?",cook
"I know that Alice Waters is female and works as a cook. Here are some options: mechanic, cook. Which one is correct?",cook
"Patience Gray is female. She works as a cook. Candidates: mover, cook. Question: What job does she have?",cook
"Dona Eliene is female. She has a profession. Candidates: cook, sheriff. Which profession is her?",cook
"Florisbela is female. She works as a cook. Candidates: cook, guard. Question: What job does she have?",cook
"Nadia Sawalha is female. She works as a cook. Candidates: cook, supervisor. Question: What job does she have?",cook
Information: Reenee Tandjung is female. She works as a cook. Options: cook or lawyer. Select the correct occupation.,cook
Information: Meryem Cherkaoui is female. She works as a cook. Options: cook or receptionist. Select the correct occupation.,cook
"I know that Miss Nejati is female and works as a cook. Here are some options: designer, cook. Which one is correct?",cook
"Aiko Sarwosri is female. She has a profession. Candidates: cook, assistant. Which profession is her?",cook
"Failatu Abdul-Razak works as a cook. She is female. Candidates: cook, clerk. Which job is correct?",cook
"Samantha Vallejo-Nágera is female. She works as a cook. Candidates: teacher, cook. Question: What job does she have?",cook
"Stéphanie Le Quellec is female. She has a profession. Candidates: cook, baker. Which profession is her?",cook
"Una Morris is female. She works as a cook. Candidates: cook, editor. Question: What job does she have?",cook
"Jaqueline Cristina Ramos Tiago is female. She works as a cook. Candidates: driver, cook. Question: What job does she have?",cook
"Hattie Moseley Austin is female. She works as a cook. Candidates: farmer, cook. Question: What job does she have?",cook
"Isa Chandra Moskowitz is female. She works as a cook. Candidates: cook, editor. Question: What job does she have?",cook
"Kate Aitken works as a cook. She is female. Candidates: assistant, cook. Which job is correct?",cook
Information: Jindřich Halama is male. He works as a counselor. Options: accountant or counselor. Select the correct occupation.,counselor
"I know that Germain Dusausoy is male and works as a counselor. Here are some options: counselor, mechanic. Which one is correct?",counselor
"Jerome Brutsaert is male. He works as a counselor. Candidates: counselor, auditor. Question: What job does he have?",counselor
"Johan Joseph Faict works as a counselor. He is male. Candidates: driver, counselor. Which job is correct?",counselor
"Carolus Van Volxem is male. He works as a counselor. Candidates: counselor, chief. Question: What job does he have?",counselor
"Jozef Homans is male. He has a profession. Candidates: ceo, counselor. Which profession is his?",counselor
"Jules Rayée works as a counselor. He is male. Candidates: ceo, counselor. Which job is correct?",counselor
"Jiří Janalík works as a counselor. He is male. Candidates: counselor, carpenter. Which job is correct?",counselor
"Q136564953 is male. He works as a counselor. Candidates: hairdresser, counselor. Question: What job does he have?",counselor
Information: Frans Kinnaer is male. He works as a counselor. Options: housekeeper or counselor. Select the correct occupation.,counselor
"I know that Martinus Stakenborghs is male and works as a counselor. Here are some options: construction worker, counselor. Which one is correct?",counselor
Information: Joannes Truyens is male. He works as a counselor. Options: counselor or laborer. Select the correct occupation.,counselor
"Petrus Vermylen is male. He has a profession. Candidates: counselor, driver. Which profession is his?",counselor
"Cornelius Huybreghts is male. He has a profession. Candidates: counselor, ceo. Which profession is his?",counselor
"I know that Jacobus Van Zeebroeck is male and works as a counselor. Here are some options: carpenter, counselor. Which one is correct?",counselor
Information: Joannes-Baptista Verhulst is male. He works as a counselor. Options: sheriff or counselor. Select the correct occupation.,counselor
"Felix Verbeylen is male. He works as a counselor. Candidates: counselor, editor. Question: What job does he have?",counselor
"I know that Cornelius Van den Bogaert is male and works as a counselor. Here are some options: developer, counselor. Which one is correct?",counselor
"Josephus Hebbelinck works as a counselor. He is male. Candidates: lawyer, counselor. Which job is correct?",counselor
Information: Joannes-Baptista Van der Auwera is male. He works as a counselor. Options: assistant or counselor. Select the correct occupation.,counselor
"Egidius Van Camp is male. He works as a counselor. Candidates: counselor, janitor. Question: What job does he have?",counselor
"Karel Kolen is male. He has a profession. Candidates: clerk, counselor. Which profession is his?",counselor
"I know that Jules Paheau is male and works as a counselor. Here are some options: nurse, counselor. Which one is correct?",counselor
"Aloysius Van Segvelt is male. He works as a counselor. Candidates: manager, counselor. Question: What job does he have?",counselor
Information: Jan Baptist Wyckmans is male. He works as a counselor. Options: counselor or auditor. Select the correct occupation.,counselor
"I know that Prosper Lecoutre is male and works as a counselor. Here are some options: sheriff, counselor. Which one is correct?",counselor
"Petrus Vennekens is male. He works as a counselor. Candidates: hairdresser, counselor. Question: What job does he have?",counselor
"I know that Victor Spruyt is male and works as a counselor. Here are some options: counselor, salesperson. Which one is correct?",counselor
"Charles Van Noten works as a counselor. He is male. Candidates: counselor, chief. Which job is correct?",counselor
Information: John Cordray is male. He works as a counselor. Options: counselor or janitor. Select the correct occupation.,counselor
"Joannes Batkin is male. He works as a counselor. Candidates: counselor, carpenter. Question: What job does he have?",counselor
"Bradley Holt works as a counselor. He is male. Candidates: counselor, manager. Which job is correct?",counselor
"Terrance Burke is male. He has a profession. Candidates: physician, counselor. Which profession is his?",counselor
Information: Léon Brasseur is male. He works as a counselor. Options: accountant or counselor. Select the correct occupation.,counselor
Information: Pierre Bylo is male. He works as a counselor. Options: writer or counselor. Select the correct occupation.,counselor
"Joannes Arnouts is male. He has a profession. Candidates: mover, counselor. Which profession is his?",counselor
"Eugenius Kuyl is male. He works as a counselor. Candidates: assistant, counselor. Question: What job does he have?",counselor
Information: Emile Inghels is male. He works as a counselor. Options: counselor or nurse. Select the correct occupation.,counselor
"I know that Andreas Van Herck is male and works as a counselor. Here are some options: counselor, auditor. Which one is correct?",counselor
"Dan Petříček is male. He works as a counselor. Candidates: lawyer, counselor. Question: What job does he have?",counselor
Information: Young Gweon You is male. He works as a counselor. Options: baker or counselor. Select the correct occupation.,counselor
Information: Josephus Severin is male. He works as a counselor. Options: assistant or counselor. Select the correct occupation.,counselor
"David Laing is male. He has a profession. Candidates: supervisor, counselor. Which profession is his?",counselor
"I know that Franciscus-Adolf De Clerck is male and works as a counselor. Here are some options: counselor, carpenter. Which one is correct?",counselor
"Guilielmus Thijs is male. He works as a counselor. Candidates: baker, counselor. Question: What job does he have?",counselor
"I know that Edmundus Tielemans is male and works as a counselor. Here are some options: attendant, counselor. Which one is correct?",counselor
"Costas Ch. Papaioannou works as a counselor. He is male. Candidates: receptionist, counselor. Which job is correct?",counselor
"I know that Charles Tyck is male and works as a counselor. Here are some options: mover, counselor. Which one is correct?",counselor
"Jan-Baptist Van Roey is male. He has a profession. Candidates: mover, counselor. Which profession is his?",counselor
Information: Matthew E. Lemberger-Truelove is male. He works as a counselor. Options: guard or counselor. Select the correct occupation.,counselor
"Edward Hays works as a counselor. He is male. Candidates: counselor, attendant. Which job is correct?",counselor
Information: Jean-Louis Schneider is male. He works as a counselor. Options: counselor or cashier. Select the correct occupation.,counselor
"Louis Du Roussaux works as a counselor. He is male. Candidates: hairdresser, counselor. Which job is correct?",counselor
Information: Ludovicus Nollet is male. He works as a counselor. Options: auditor or counselor. Select the correct occupation.,counselor
Information: Jim Fay is male. He works as a counselor. Options: cook or counselor. Select the correct occupation.,counselor
"I know that Paul Ducret is male and works as a counselor. Here are some options: teacher, counselor. Which one is correct?",counselor
"Emile De Jonghe works as a counselor. He is male. Candidates: counselor, auditor. Which job is correct?",counselor
"Charles Coppieters Stochove is male. He works as a counselor. Candidates: writer, counselor. Question: What job does he have?",counselor
"John H. Boudreau is male. He has a profession. Candidates: carpenter, counselor. Which profession is his?",counselor
"Eduardus De Sany is male. He has a profession. Candidates: janitor, counselor. Which profession is his?",counselor
"Joannes Van der Auwera is male. He works as a counselor. Candidates: counselor, lawyer. Question: What job does he have?",counselor
"I know that Henricus Nihoul is male and works as a counselor. Here are some options: ceo, counselor. Which one is correct?",counselor
"Pieter Krieckemans works as a counselor. He is male. Candidates: assistant, counselor. Which job is correct?",counselor
"I know that Petrus Adriaenssens is male and works as a counselor. Here are some options: counselor, lawyer. Which one is correct?",counselor
Information: Achiel Godderis is male. He works as a counselor. Options: counselor or carpenter. Select the correct occupation.,counselor
Information: Kyle Perry is male. He works as a counselor. Options: receptionist or counselor. Select the correct occupation.,counselor
"Philippus Emsens works as a counselor. He is male. Candidates: counselor, nurse. Which job is correct?",counselor
"I know that Julius Jentil is male and works as a counselor. Here are some options: counselor, editor. Which one is correct?",counselor
"Firmin Michaux works as a counselor. He is male. Candidates: receptionist, counselor. Which job is correct?",counselor
"Jean-Baptiste Van Calster works as a counselor. He is male. Candidates: counselor, construction worker. Which job is correct?",counselor
"Ignatius Van Lissum is male. He has a profession. Candidates: counselor, farmer. Which profession is his?",counselor
"Felix Van Beneden is male. He works as a counselor. Candidates: salesperson, counselor. Question: What job does he have?",counselor
"Aleš Wrana is male. He has a profession. Candidates: construction worker, counselor. Which profession is his?",counselor
"Victor Glénisson works as a counselor. He is male. Candidates: counselor, construction worker. Which job is correct?",counselor
"Lodewijk De Bruyn works as a counselor. He is male. Candidates: counselor, driver. Which job is correct?",counselor
"Hubert Van Genechten works as a counselor. He is male. Candidates: carpenter, counselor. Which job is correct?",counselor
"Jean Struyf is male. He has a profession. Candidates: hairdresser, counselor. Which profession is his?",counselor
"Bruno Cabrillac is male. He works as a counselor. Candidates: counselor, chief. Question: What job does he have?",counselor
"Denis Smeur works as a counselor. He is male. Candidates: construction worker, counselor. Which job is correct?",counselor
Information: Paul Marchal is male. He works as a counselor. Options: counselor or carpenter. Select the correct occupation.,counselor
"Juan Escoiquiz is male. He has a profession. Candidates: janitor, counselor. Which profession is his?",counselor
"I know that Joannes Van den Hout is male and works as a counselor. Here are some options: counselor, guard. Which one is correct?",counselor
"I know that Sylvain Van Berchem is male and works as a counselor. Here are some options: counselor, manager. Which one is correct?",counselor
"Johannes Bosscha is male. He works as a counselor. Candidates: counselor, lawyer. Question: What job does he have?",counselor
"Joannes Lefèvre is male. He works as a counselor. Candidates: counselor, cook. Question: What job does he have?",counselor
"Josiah Mofoluwaso Adedeji Oyinloye is male. He works as a counselor. Candidates: counselor, mechanic. Question: What job does he have?",counselor
"I know that Félix Boucqueau is male and works as a counselor. Here are some options: counselor, writer. Which one is correct?",counselor
"Simon Viviers is male. He has a profession. Candidates: mover, counselor. Which profession is his?",counselor
"Eugenius De Bruyn is male. He works as a counselor. Candidates: counselor, lawyer. Question: What job does he have?",counselor
"Friedrich Grick is male. He has a profession. Candidates: cleaner, counselor. Which profession is his?",counselor
"I know that Gustave Boogaerts is male and works as a counselor. Here are some options: counselor, clerk. Which one is correct?",counselor
"Josephus Andries works as a counselor. He is male. Candidates: counselor, librarian. Which job is correct?",counselor
"Philippus Van Stappen works as a counselor. He is male. Candidates: cook, counselor. Which job is correct?",counselor
"I know that Gulielmus Van Straelen is male and works as a counselor. Here are some options: guard, counselor. Which one is correct?",counselor
"Joannes-Baptista Gouweloos works as a counselor. He is male. Candidates: writer, counselor. Which job is correct?",counselor
Information: Michal Šourek is male. He works as a counselor. Options: counselor or salesperson. Select the correct occupation.,counselor
Information: Ludovicus Cassiers is male. He works as a counselor. Options: counselor or sheriff. Select the correct occupation.,counselor
"Alex Clark is male. He has a profession. Candidates: counselor, writer. Which profession is his?",counselor
"Petrus Nonckele works as a counselor. He is male. Candidates: clerk, counselor. Which job is correct?",counselor
"Jan Puttemans is male. He works as a counselor. Candidates: counselor, mover. Question: What job does he have?",counselor
Information: Petrus Meskens is male. He works as a counselor. Options: counselor or construction worker. Select the correct occupation.,counselor
Information: Pierre Gérard is male. He works as a counselor. Options: counselor or chief. Select the correct occupation.,counselor
"Engelbertus Hellaert is male. He works as a counselor. Candidates: librarian, counselor. Question: What job does he have?",counselor
"Joannes Jeandrain works as a counselor. He is male. Candidates: counselor, designer. Which job is correct?",counselor
Information: Joannes Leemans is male. He works as a counselor. Options: assistant or counselor. Select the correct occupation.,counselor
"Mojmír A. Beneš is male. He has a profession. Candidates: counselor, mechanic. Which profession is his?",counselor
Information: Aloysius Peeters is male. He works as a counselor. Options: counselor or housekeeper. Select the correct occupation.,counselor
"I know that Leopold Claerhout is male and works as a counselor. Here are some options: counselor, ceo. Which one is correct?",counselor
"Emiel Muylle is male. He has a profession. Candidates: auditor, counselor. Which profession is his?",counselor
"Jacob Antheunissens works as a counselor. He is male. Candidates: sheriff, counselor. Which job is correct?",counselor
"Peter S. Westwood is male. He has a profession. Candidates: baker, counselor. Which profession is his?",counselor
"Frans Crols is male. He has a profession. Candidates: counselor, writer. Which profession is his?",counselor
"I know that Henricus Goffin is male and works as a counselor. Here are some options: counselor, editor. Which one is correct?",counselor
"Petrus Van Rosse is male. He has a profession. Candidates: teacher, counselor. Which profession is his?",counselor
"Georges Van Herwegen works as a counselor. He is male. Candidates: counselor, writer. Which job is correct?",counselor
"Emilius De Dobbeleer is male. He has a profession. Candidates: farmer, counselor. Which profession is his?",counselor
Information: Peter Notz is male. He works as a counselor. Options: mover or counselor. Select the correct occupation.,counselor
Information: Jozef Van den Broeck is male. He works as a counselor. Options: counselor or auditor. Select the correct occupation.,counselor
Information: Francis Gaillarde is male. He works as a counselor. Options: counselor or auditor. Select the correct occupation.,counselor
"Joannes Heuvelmans works as a counselor. He is male. Candidates: cleaner, counselor. Which job is correct?",counselor
"Joannes Kistemaeckers is male. He has a profession. Candidates: counselor, carpenter. Which profession is his?",counselor
"Jacobus Van Cutsem is male. He has a profession. Candidates: counselor, hairdresser. Which profession is his?",counselor
"Jacobus De Schutter is male. He works as a counselor. Candidates: counselor, lawyer. Question: What job does he have?",counselor
"Steven Hassan is male. He works as a counselor. Candidates: librarian, counselor. Question: What job does he have?",counselor
Information: Josephus Van Schoubroeck is male. He works as a counselor. Options: librarian or counselor. Select the correct occupation.,counselor
"Petrus De Herdt works as a counselor. He is male. Candidates: laborer, counselor. Which job is correct?",counselor
"Amand Nys is male. He works as a counselor. Candidates: salesperson, counselor. Question: What job does he have?",counselor
"Charles Jouseaux is male. He has a profession. Candidates: counselor, manager. Which profession is his?",counselor
"Jozef Van Hoeydonck is male. He works as a counselor. Candidates: janitor, counselor. Question: What job does he have?",counselor
"Frans De Laet is male. He works as a counselor. Candidates: librarian, counselor. Question: What job does he have?",counselor
"Mohammed Mammeri works as a counselor. He is male. Candidates: counselor, sheriff. Which job is correct?",counselor
"Emile Van Dormael is male. He has a profession. Candidates: counselor, designer. Which profession is his?",counselor
"I know that Jaroslav Vokoun is male and works as a counselor. Here are some options: counselor, analyst. Which one is correct?",counselor
Information: Adam Lyons is male. He works as a counselor. Options: teacher or counselor. Select the correct occupation.,counselor
Information: Gilles Alleaume is male. He works as a counselor. Options: counselor or developer. Select the correct occupation.,counselor
"I know that Alfons De Rooy is male and works as a counselor. Here are some options: guard, counselor. Which one is correct?",counselor
"Bob Stevens is male. He has a profession. Candidates: counselor, construction worker. Which profession is his?",counselor
Information: Petrus Massart is male. He works as a counselor. Options: counselor or mover. Select the correct occupation.,counselor
"Edwardus Collon is male. He works as a counselor. Candidates: counselor, mechanic. Question: What job does he have?",counselor
"Joannes Spillemaeckers is male. He works as a counselor. Candidates: counselor, laborer. Question: What job does he have?",counselor
"Michal Biháry is male. He works as a counselor. Candidates: baker, counselor. Question: What job does he have?",counselor
"Jan Černý is male. He has a profession. Candidates: farmer, counselor. Which profession is his?",counselor
"Carolus Fasbinder is male. He has a profession. Candidates: tailor, counselor. Which profession is his?",counselor
Information: Victor Dooms is male. He works as a counselor. Options: counselor or construction worker. Select the correct occupation.,counselor
"Florent Janssens is male. He works as a counselor. Candidates: counselor, cashier. Question: What job does he have?",counselor
"Joannes-Baptista Du Bois is male. He has a profession. Candidates: clerk, counselor. Which profession is his?",counselor
"Kent C. Myers is male. He works as a counselor. Candidates: counselor, carpenter. Question: What job does he have?",counselor
"Naina Athale works as a counselor. She is female. Candidates: counselor, janitor. Which job is correct?",counselor
"Susan Crozier is female. She has a profession. Candidates: housekeeper, counselor. Which profession is her?",counselor
Information: Shelley Moore Capito is female. She works as a counselor. Options: supervisor or counselor. Select the correct occupation.,counselor
"Wendy Kiang-Spray works as a counselor. She is female. Candidates: nurse, counselor. Which job is correct?",counselor
"Jayne Furlong is female. She has a profession. Candidates: counselor, housekeeper. Which profession is her?",counselor
"Alison Maynard Henry is female. She has a profession. Candidates: nurse, counselor. Which profession is her?",counselor
"Gorreti B. Bamwanga works as a counselor. She is female. Candidates: manager, counselor. Which job is correct?",counselor
"Julia Samuel is female. She has a profession. Candidates: supervisor, counselor. Which profession is her?",counselor
Information: Jaromíra Jirků is female. She works as a counselor. Options: manager or counselor. Select the correct occupation.,counselor
Information: Beatriz de Rijke is female. She works as a counselor. Options: counselor or assistant. Select the correct occupation.,counselor
"Anne Davies works as a counselor. She is female. Candidates: analyst, counselor. Which job is correct?",counselor
"Shirleen Prasad works as a counselor. She is female. Candidates: counselor, housekeeper. Which job is correct?",counselor
Information: Naoko Banno is female. She works as a counselor. Options: farmer or counselor. Select the correct occupation.,counselor
Information: Marcelle Nader-Turner is female. She works as a counselor. Options: counselor or hairdresser. Select the correct occupation.,counselor
"Lynn McCrossin works as a counselor. She is female. Candidates: nurse, counselor. Which job is correct?",counselor
"Loida Cruz Arroyo works as a counselor. She is female. Candidates: salesperson, counselor. Which job is correct?",counselor
"Daphne Purves works as a counselor. She is female. Candidates: counselor, designer. Which job is correct?",counselor
"Ugboma Margaret is female. She works as a counselor. Candidates: counselor, housekeeper. Question: What job does she have?",counselor
"I know that Jeanice Caporaso is female and works as a counselor. Here are some options: counselor, guard. Which one is correct?",counselor
"I know that María del Carmen Álvarez de las Asturias Bohórquez Giráldez is female and works as a counselor. Here are some options: janitor, counselor. Which one is correct?",counselor
Information: Mary Whitwell Hale is female. She works as a counselor. Options: carpenter or counselor. Select the correct occupation.,counselor
"I know that Susanna Pain is female and works as a counselor. Here are some options: ceo, counselor. Which one is correct?",counselor
"Hannah Maynard Pickard works as a counselor. She is female. Candidates: clerk, counselor. Which job is correct?",counselor
Information: Ella H. Brockway Avann is female. She works as a counselor. Options: counselor or salesperson. Select the correct occupation.,counselor
"I know that Maggie Pearson is female and works as a counselor. Here are some options: counselor, farmer. Which one is correct?",counselor
"I know that Q120597154 is female and works as a counselor. Here are some options: counselor, driver. Which one is correct?",counselor
"Leah Randolph works as a counselor. She is female. Candidates: editor, counselor. Which job is correct?",counselor
